customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn,gender_encoded,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charges_mensuelles_fcfa,charges_totales_fcfa,region,forfait,prix_forfait_fcfa,satisfaction_score,segment
6094-ZIVKX,Female,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,No,0,0,0,0,1,1,False,False,True,False,True,False,False,32670,2204970,Treichville,Fibre-25Mbps,25000,5,VIP (>36m)
6925-BAYGL,Female,1,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,No,0,0,1,0,1,0,False,True,False,True,True,False,False,15060,765360,Yopougon,Fibre-10Mbps,15000,5,VIP (>36m)
3262-EIDHV,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,No,0,0,1,1,1,0,False,False,False,True,True,False,False,50820,3536340,Yopougon,Fibre-50Mbps,40000,4,VIP (>36m)
7354-OIJLX,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,No,0,1,0,0,1,1,True,False,False,False,False,True,False,45510,434790,Yopougon,Fibre-50Mbps,40000,4,Actif (6-18m)
1376-HHBDV,Female,0,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,No,0,0,0,0,1,1,False,False,False,False,False,False,True,29280,922050,Yopougon,Fibre-25Mbps,25000,5,Fidele (18-36m)
6907-NZZIJ,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,Yes,1,0,0,0,1,1,True,False,False,False,False,True,False,59490,2169360,Marcory,Fibre-100Mbps,75000,1,Fidele (18-36m)
6133-OZILE,Female,0,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,No,0,0,0,0,0,1,False,False,False,False,False,True,False,21120,364380,Abidjan-Sud,Fibre-25Mbps,25000,5,Actif (6-18m)
4135-FRWKJ,Female,1,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,No,0,0,1,1,1,0,False,False,True,False,False,True,False,45750,2492730,Plateau,Fibre-50Mbps,40000,4,VIP (>36m)
2911-UREFD,Female,0,Yes,No,39,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,55.9,2184.35,Yes,1,0,1,0,0,0,False,False,False,False,False,True,False,33540,1310610,Plateau,Fibre-25Mbps,25000,1,VIP (>36m)
3744-ZRRDZ,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.35,1852.85,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,49410,1111710,Yopougon,Fibre-50Mbps,40000,2,Fidele (18-36m)
5673-TIYIB,Male,0,No,No,2,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,Yes,1,1,0,0,0,1,False,False,False,False,True,False,False,24240,46290,Plateau,Fibre-25Mbps,25000,3,Nouveau (<6m)
6551-ZCOTS,Male,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,No,0,1,0,0,1,1,False,True,True,False,False,False,False,14940,508680,Abidjan-Sud,Fibre-10Mbps,15000,3,Fidele (18-36m)
7191-ADRGF,Male,0,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,No,0,1,1,0,0,0,False,False,False,True,False,False,False,32580,1434270,Abidjan-Nord,Fibre-25Mbps,25000,4,VIP (>36m)
5018-LXQQG,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,No,0,0,1,1,1,0,False,False,False,False,False,False,False,39780,1154100,Abidjan-Nord,Fibre-50Mbps,40000,5,Fidele (18-36m)
6892-BOGQE,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No,0,0,1,0,1,1,False,True,False,True,False,False,False,12540,895920,Cocody,Fibre-10Mbps,15000,5,VIP (>36m)
1602-IJQQE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,338.1,Yes,1,0,0,0,1,0,True,False,False,False,False,True,False,45210,202860,Marcory,Fibre-50Mbps,40000,2,Nouveau (<6m)
4628-WQCQQ,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,Yes,1,1,0,1,1,1,True,False,True,False,False,True,False,51090,1818360,Cocody,Fibre-100Mbps,75000,2,Fidele (18-36m)
1746-TGTWV,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,No,0,1,1,0,1,0,True,False,False,False,True,False,False,45210,45210,Marcory,Fibre-50Mbps,40000,5,Nouveau (<6m)
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,No,0,1,1,0,1,1,True,False,False,False,False,True,False,62670,1310910,Bouake,Fibre-100Mbps,75000,3,Fidele (18-36m)
8050-WYBND,Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,No,0,0,0,1,0,1,False,False,True,False,True,False,False,29670,618840,Treichville,Fibre-25Mbps,25000,4,Fidele (18-36m)
2821-WARNZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,No,0,0,0,1,1,0,False,True,True,False,True,False,False,11670,552780,Cocody,Fibre-10Mbps,15000,3,VIP (>36m)
4879-GZLFH,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,No,0,0,1,1,1,1,True,False,False,False,False,True,False,55290,2325240,Yopougon,Fibre-100Mbps,75000,5,VIP (>36m)
1644-IRKSF,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,3124.5,Yes,1,0,1,1,1,1,True,False,True,False,False,True,False,56280,1874700,Cocody,Fibre-100Mbps,75000,3,Fidele (18-36m)
8314-HTWVE,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,No,0,0,1,1,1,0,False,True,False,True,False,False,True,11910,86490,Marcory,Fibre-10Mbps,15000,4,Actif (6-18m)
9402-ROUMJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,No,0,0,1,1,1,1,True,False,True,False,False,False,False,60150,4013400,Abidjan-Sud,Fibre-100Mbps,75000,5,VIP (>36m)
2507-QZPQS,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,No,0,1,0,0,1,0,True,False,False,False,False,True,False,57420,870660,Abidjan-Sud,Fibre-100Mbps,75000,5,Actif (6-18m)
7159-NOKYQ,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,No,0,1,1,0,1,1,True,False,False,True,False,True,False,55890,3820920,Cocody,Fibre-100Mbps,75000,4,VIP (>36m)
5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,No,0,1,1,1,1,1,False,False,False,True,False,False,True,41820,2237760,Cocody,Fibre-50Mbps,40000,4,VIP (>36m)
8779-YIQQA,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,No,0,1,1,1,1,0,False,True,True,False,False,False,True,11880,210060,Abidjan-Sud,Fibre-10Mbps,15000,4,Fidele (18-36m)
7136-IHZJA,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,No,0,0,1,1,1,1,False,False,False,False,False,False,True,42810,1708320,Plateau,Fibre-50Mbps,40000,4,VIP (>36m)
8966-OIQHG,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,No,0,0,1,1,1,0,False,True,True,False,False,False,False,12450,271410,Yopougon,Fibre-10Mbps,15000,3,Fidele (18-36m)
7074-STDCN,Male,0,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,No,0,1,0,0,0,1,False,False,False,False,False,True,False,24360,896700,Abidjan-Sud,Fibre-25Mbps,25000,5,VIP (>36m)
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,Yes,1,1,0,0,1,1,False,True,True,False,False,True,False,12240,558270,Abidjan-Sud,Fibre-10Mbps,15000,1,VIP (>36m)
8739-QOTTN,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,No,0,0,1,0,1,0,False,True,False,False,False,False,True,12210,25110,Abidjan-Sud,Fibre-10Mbps,15000,5,Nouveau (<6m)
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,No,0,0,1,1,1,0,False,True,False,True,False,False,False,11850,763230,Yopougon,Fibre-10Mbps,15000,5,VIP (>36m)
0277-BKSQP,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,No,0,1,1,1,1,1,False,False,False,False,False,True,False,32640,285060,Abidjan-Sud,Fibre-25Mbps,25000,4,Actif (6-18m)
6502-HCJTI,Male,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,Yes,1,1,1,0,1,1,True,False,False,False,True,False,False,56820,403860,Abidjan-Nord,Fibre-100Mbps,75000,3,Actif (6-18m)
2606-RMDHZ,Male,0,No,No,6,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,Yes,1,1,0,0,0,1,False,False,False,False,True,False,False,18300,125220,Marcory,Fibre-10Mbps,15000,2,Nouveau (<6m)
5774-XZTQC,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,No,0,0,1,1,1,0,False,True,False,False,False,False,True,12270,90450,Abidjan-Sud,Fibre-10Mbps,15000,4,Actif (6-18m)
2676-SSLTO,Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199.0,No,0,1,0,0,1,1,False,False,False,True,False,False,False,39690,1919400,Bouake,Fibre-50Mbps,40000,5,VIP (>36m)
6266-QHOJZ,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,89.85,5844.65,No,0,0,0,0,1,1,True,False,True,False,False,True,False,53910,3506790,Abidjan-Nord,Fibre-100Mbps,75000,4,VIP (>36m)
7269-JISCY,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,No,0,0,0,0,1,0,False,False,True,False,False,False,False,27030,1477560,Yopougon,Fibre-25Mbps,25000,3,VIP (>36m)
0363-SVHYR,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,No,0,1,1,1,1,0,False,False,False,True,False,False,False,52110,3758280,Marcory,Fibre-100Mbps,75000,4,VIP (>36m)
8547-NSBBO,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.75,3403.4,No,0,1,0,0,1,1,True,False,False,False,False,False,True,58050,2042040,Cocody,Fibre-100Mbps,75000,5,Fidele (18-36m)
8258-GSTJK,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,46200,142650,Cocody,Fibre-50Mbps,40000,2,Nouveau (<6m)
6861-OKBCE,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.1,221.35,Yes,1,0,0,1,1,0,False,True,False,False,True,False,False,12060,132810,Abidjan-Nord,Fibre-10Mbps,15000,3,Actif (6-18m)
9940-RHLFB,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3,75.3,Yes,1,0,0,0,1,0,True,False,False,False,False,True,False,45180,45180,Yopougon,Fibre-50Mbps,40000,1,Nouveau (<6m)
6591-QGOYB,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,No,0,1,0,0,1,1,True,False,False,False,False,False,False,63990,1003260,Marcory,Fibre-100Mbps,75000,3,Actif (6-18m)
9070-BCKQP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,No,0,0,1,0,1,1,True,False,False,True,True,False,False,66090,4728720,San-Pedro,Fibre-100Mbps,75000,3,VIP (>36m)
6421-SZVEM,Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,No,0,0,1,1,1,1,True,False,True,False,False,False,False,49710,1392480,Abidjan-Nord,Fibre-50Mbps,40000,5,Fidele (18-36m)
1328-EUZHC,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,370.5,No,0,0,1,0,1,0,False,True,False,True,False,False,True,12060,222300,Yopougon,Fibre-10Mbps,15000,3,Actif (6-18m)
2995-UPRYS,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,Yes,1,0,1,0,1,1,True,False,True,False,True,False,False,59520,2437320,Marcory,Fibre-100Mbps,75000,2,VIP (>36m)
8878-RYUKI,Female,0,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,No,0,0,0,0,1,1,False,False,False,False,False,True,False,35670,1826220,Plateau,Fibre-25Mbps,25000,5,VIP (>36m)
9633-DENPU,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,No,0,0,1,0,1,1,False,False,False,False,False,False,False,35160,1634040,Yopougon,Fibre-25Mbps,25000,3,VIP (>36m)
7811-JIVPF,Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),49.7,1081.25,No,0,0,0,0,1,0,False,False,False,False,True,False,False,29820,648750,Abidjan-Sud,Fibre-25Mbps,25000,4,Fidele (18-36m)
7113-HIPFI,Male,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.85,4097.05,No,0,1,1,1,1,0,False,False,False,True,False,False,True,39510,2458230,Abidjan-Nord,Fibre-50Mbps,40000,5,VIP (>36m)
8541-QVFKM,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,632.2,No,0,0,0,0,1,1,True,False,False,False,False,True,False,44100,379320,Abidjan-Sud,Fibre-50Mbps,40000,4,Actif (6-18m)
6686-YPGHK,Male,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.5,4042.3,Yes,1,1,0,0,1,0,True,False,False,False,False,False,True,51300,2425380,Plateau,Fibre-100Mbps,75000,1,VIP (>36m)
1383-EZRWL,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,Yes,1,0,0,0,1,0,False,True,False,False,False,False,True,12030,98910,Yamoussoukro,Fibre-10Mbps,15000,2,Actif (6-18m)
9258-CNWAC,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),113.65,8166.8,No,0,0,1,1,1,0,True,False,False,True,True,False,False,68190,4900080,Yopougon,Fibre-100Mbps,75000,5,VIP (>36m)
5371-VYLSX,Female,1,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.4,4113.7,No,0,0,0,0,1,1,True,False,False,False,False,True,False,50040,2468220,Yopougon,Fibre-50Mbps,40000,5,VIP (>36m)
6374-AFWOX,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,65.65,3047.15,No,0,1,1,0,1,0,False,False,False,True,False,False,True,39390,1828290,Yamoussoukro,Fibre-50Mbps,40000,3,VIP (>36m)
4759-TRPLW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,70.4,Yes,1,1,0,0,1,0,True,False,False,False,False,True,False,42240,42240,Cocody,Fibre-50Mbps,40000,3,Nouveau (<6m)
5317-FLPJF,Female,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.35,4193.4,No,0,0,0,0,0,1,False,False,False,True,False,False,False,36810,2516040,Bouake,Fibre-50Mbps,40000,4,VIP (>36m)
7621-VPNET,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,No,0,0,1,0,1,1,True,False,False,False,True,False,False,51540,2237850,Cocody,Fibre-100Mbps,75000,3,VIP (>36m)
6034-YMTOB,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.65,399.45,No,0,0,0,0,1,1,True,False,False,False,False,False,True,45390,239670,Cocody,Fibre-50Mbps,40000,5,Nouveau (<6m)
8563-IIOXK,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,49.75,331.3,Yes,1,1,1,1,1,1,False,False,True,False,False,True,False,29850,198780,Plateau,Fibre-25Mbps,25000,2,Actif (6-18m)
4903-CNOZC,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),70.9,1964.6,No,0,1,0,0,1,0,False,False,True,False,True,False,False,42540,1178760,Abidjan-Sud,Fibre-50Mbps,40000,4,Fidele (18-36m)
4353-HYOJD,Female,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,No,0,0,1,1,1,0,False,False,False,False,False,False,True,29910,801690,Cocody,Fibre-25Mbps,25000,5,Fidele (18-36m)
8020-BWHYL,Female,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,Yes,1,0,0,0,1,1,True,False,False,False,True,False,False,45180,688470,San-Pedro,Fibre-50Mbps,40000,2,Actif (6-18m)
7267-FRMJW,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,No,0,0,1,1,1,0,False,True,False,True,False,False,True,12060,291630,Abidjan-Nord,Fibre-10Mbps,15000,5,Fidele (18-36m)
2982-VPSGI,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,1078.9,Yes,1,0,1,0,1,1,True,False,False,False,False,True,False,56400,647340,Yamoussoukro,Fibre-100Mbps,75000,2,Actif (6-18m)
4188-FRABG,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.05,5925.75,No,0,1,1,0,1,1,True,False,False,False,False,True,False,61830,3555450,Plateau,Fibre-100Mbps,75000,3,VIP (>36m)
8199-ZLLSA,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,Yes,1,1,0,0,1,1,True,False,True,False,False,False,False,71010,4682490,Plateau,Fibre-100Mbps,75000,1,VIP (>36m)
4128-ETESU,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.7,4747.2,No,0,0,1,0,1,0,True,False,False,False,False,True,False,59820,2848320,Plateau,Fibre-100Mbps,75000,4,VIP (>36m)
0620-DLSLK,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,81.9,1028.9,No,0,0,0,0,1,1,True,False,False,False,False,False,True,49140,617340,Bouake,Fibre-50Mbps,40000,4,Actif (6-18m)
4625-EWPTF,Male,0,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.45,226.45,Yes,1,1,0,0,0,1,False,False,False,False,False,True,False,18270,135870,Marcory,Fibre-10Mbps,15000,2,Actif (6-18m)
5980-NOPLP,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,4364.1,Yes,1,0,1,0,1,1,True,False,False,False,False,True,False,57660,2618460,Marcory,Fibre-100Mbps,75000,1,VIP (>36m)
3850-OKINF,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,66.2,4692.55,No,0,1,1,1,1,1,False,False,True,False,False,True,False,39720,2815530,Marcory,Fibre-50Mbps,40000,5,VIP (>36m)
6892-XPFPU,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,Yes,1,1,1,0,1,1,True,False,False,False,False,True,False,62550,1460340,Plateau,Fibre-100Mbps,75000,2,Fidele (18-36m)
8010-EZLOU,Male,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.2,1217.25,Yes,1,1,0,0,1,1,True,False,False,False,False,True,False,48120,730350,Cocody,Fibre-50Mbps,40000,2,Actif (6-18m)
1156-ZFYDO,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,No,0,0,0,0,1,0,False,True,False,False,False,True,False,11850,11850,Abidjan-Sud,Fibre-10Mbps,15000,5,Nouveau (<6m)
3295-YVUSR,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.6,154.3,No,0,1,0,0,1,1,True,False,False,False,False,False,True,43560,92580,Cocody,Fibre-50Mbps,40000,5,Nouveau (<6m)
8016-NCFVO,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,No,0,1,0,0,1,1,True,False,False,False,False,True,False,69900,3829530,Yopougon,Fibre-100Mbps,75000,4,VIP (>36m)
4119-ZYPZY,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.8,7623.2,No,0,1,0,0,1,1,True,False,False,True,False,True,False,64080,4573920,Abidjan-Sud,Fibre-100Mbps,75000,4,VIP (>36m)
5549-ZGHFB,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.95,1261.45,No,0,1,1,1,1,0,False,True,False,True,False,False,True,14970,756870,Treichville,Fibre-10Mbps,15000,4,VIP (>36m)
7577-SWIFR,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,No,0,1,0,0,1,1,True,False,False,False,False,True,False,53550,53550,Bouake,Fibre-100Mbps,75000,4,Nouveau (<6m)
0303-WMMRN,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,No,0,1,0,0,1,1,False,True,False,False,False,False,True,11550,51630,Yopougon,Fibre-10Mbps,15000,3,Nouveau (<6m)
6408-OTUBZ,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.55,6779.05,No,0,0,0,0,1,1,True,False,True,False,False,False,False,62730,4067430,Yopougon,Fibre-100Mbps,75000,5,VIP (>36m)
